2026-07-30 17:54:55 WARNING  | DexSniper            | AI client disabled — no valid API key.
2026-07-30 18:09:58 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 18:09:58 INFO     | DexSniper            | 🎯 SNIPE: BrainPulse (BPL) — 0.05 BSC invested
2026-07-30 18:09:58 INFO     | DexSniper            | 🆕 New pair detected! Token: 0x5d5d5977... Pair: 0xCae7f951...
2026-07-30 18:09:59 INFO     | DexSniper            |   → 币安黄金人生 (币安黄金人生)
2026-07-30 18:09:59 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 18:09:59 INFO     | DexSniper            | 🎯 SNIPE: 币安黄金人生 (币安黄金人生) — 0.05 BSC invested
2026-07-30 18:09:59 INFO     | DexSniper            | ==================================================
2026-07-30 18:09:59 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:09:59 INFO     | DexSniper            |   Runtime: 0:11:26.141085
2026-07-30 18:09:59 INFO     | DexSniper            |   Pairs detected: 14
2026-07-30 18:09:59 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:09:59 INFO     | DexSniper            |   Trades executed: 14
2026-07-30 18:09:59 INFO     | DexSniper            |   Total invested: 0.7000000000000001 BSC
2026-07-30 18:09:59 INFO     | DexSniper            | ==================================================
2026-07-30 18:09:59 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:10:29 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xed51A82c... Pair: 0x3920A2c2...
2026-07-30 18:10:30 INFO     | DexSniper            |   → Pizza Fumble (PZZA)
2026-07-30 18:10:30 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 18:10:30 INFO     | DexSniper            | 🎯 SNIPE: Pizza Fumble (PZZA) — 0.05 BSC invested
2026-07-30 18:10:30 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xE0f76973... Pair: 0xeF84Cd2C...
2026-07-30 18:10:31 INFO     | DexSniper            |   → CZMARS (CZMARS)
2026-07-30 18:10:31 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 18:10:31 INFO     | DexSniper            | 🎯 SNIPE: CZMARS (CZMARS) — 0.05 BSC invested
2026-07-30 18:10:31 INFO     | DexSniper            | ==================================================
2026-07-30 18:10:31 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:10:31 INFO     | DexSniper            |   Runtime: 0:11:58.845453
2026-07-30 18:10:31 INFO     | DexSniper            |   Pairs detected: 16
2026-07-30 18:10:31 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:10:31 INFO     | DexSniper            |   Trades executed: 16
2026-07-30 18:10:31 INFO     | DexSniper            |   Total invested: 0.8000000000000002 BSC
2026-07-30 18:10:31 INFO     | DexSniper            | ==================================================
2026-07-30 18:10:31 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:11:02 INFO     | DexSniper            | ==================================================
2026-07-30 18:11:02 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:11:02 INFO     | DexSniper            |   Runtime: 0:12:29.161170
2026-07-30 18:11:02 INFO     | DexSniper            |   Pairs detected: 16
2026-07-30 18:11:02 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:11:02 INFO     | DexSniper            |   Trades executed: 16
2026-07-30 18:11:02 INFO     | DexSniper            |   Total invested: 0.8000000000000002 BSC
2026-07-30 18:11:02 INFO     | DexSniper            | ==================================================
2026-07-30 18:11:02 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:11:32 INFO     | DexSniper            | 🆕 New pair detected! Token: 0x2f624218... Pair: 0xe83E8b7e...
2026-07-30 18:11:33 INFO     | DexSniper            |   → AVE (AVE)
2026-07-30 18:11:33 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 18:11:33 INFO     | DexSniper            | 🎯 SNIPE: AVE (AVE) — 0.05 BSC invested
2026-07-30 18:11:33 INFO     | DexSniper            | ==================================================
2026-07-30 18:11:33 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:11:33 INFO     | DexSniper            |   Runtime: 0:13:00.407266
2026-07-30 18:11:33 INFO     | DexSniper            |   Pairs detected: 17
2026-07-30 18:11:33 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:11:33 INFO     | DexSniper            |   Trades executed: 17
2026-07-30 18:11:33 INFO     | DexSniper            |   Total invested: 0.8500000000000002 BSC
2026-07-30 18:11:33 INFO     | DexSniper            | ==================================================
2026-07-30 18:11:33 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:12:03 INFO     | DexSniper            | ==================================================
2026-07-30 18:12:03 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:12:03 INFO     | DexSniper            |   Runtime: 0:13:30.800288
2026-07-30 18:12:03 INFO     | DexSniper            |   Pairs detected: 17
2026-07-30 18:12:03 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:12:03 INFO     | DexSniper            |   Trades executed: 17
2026-07-30 18:12:03 INFO     | DexSniper            |   Total invested: 0.8500000000000002 BSC
2026-07-30 18:12:03 INFO     | DexSniper            | ==================================================
2026-07-30 18:12:03 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:12:33 INFO     | DexSniper            | ==================================================
2026-07-30 18:12:33 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:12:33 INFO     | DexSniper            |   Runtime: 0:14:01.091548
2026-07-30 18:12:33 INFO     | DexSniper            |   Pairs detected: 17
2026-07-30 18:12:33 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:12:33 INFO     | DexSniper            |   Trades executed: 17
2026-07-30 18:12:33 INFO     | DexSniper            |   Total invested: 0.8500000000000002 BSC
2026-07-30 18:12:33 INFO     | DexSniper            | ==================================================
2026-07-30 18:12:33 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:13:04 INFO     | DexSniper            | ==================================================
2026-07-30 18:13:04 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:13:04 INFO     | DexSniper            |   Runtime: 0:14:31.387585
2026-07-30 18:13:04 INFO     | DexSniper            |   Pairs detected: 17
2026-07-30 18:13:04 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:13:04 INFO     | DexSniper            |   Trades executed: 17
2026-07-30 18:13:04 INFO     | DexSniper            |   Total invested: 0.8500000000000002 BSC
2026-07-30 18:13:04 INFO     | DexSniper            | ==================================================
2026-07-30 18:13:04 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:13:34 INFO     | DexSniper            | ==================================================
2026-07-30 18:13:34 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:13:34 INFO     | DexSniper            |   Runtime: 0:15:01.759182
2026-07-30 18:13:34 INFO     | DexSniper            |   Pairs detected: 17
2026-07-30 18:13:34 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:13:34 INFO     | DexSniper            |   Trades executed: 17
2026-07-30 18:13:34 INFO     | DexSniper            |   Total invested: 0.8500000000000002 BSC
2026-07-30 18:13:34 INFO     | DexSniper            | ==================================================
2026-07-30 18:13:34 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:14:05 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xFeAF7473... Pair: 0x663f27Fd...
2026-07-30 18:14:06 INFO     | DexSniper            |   → AAPLBDOGE🔸 (AAPLBDOGE🔸)
2026-07-30 18:14:06 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 18:14:06 INFO     | DexSniper            | 🎯 SNIPE: AAPLBDOGE🔸 (AAPLBDOGE🔸) — 0.05 BSC invested
2026-07-30 18:14:06 INFO     | DexSniper            | ==================================================
2026-07-30 18:14:06 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:14:06 INFO     | DexSniper            |   Runtime: 0:15:33.191475
2026-07-30 18:14:06 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 18:14:06 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:14:06 INFO     | DexSniper            |   Trades executed: 18
2026-07-30 18:14:06 INFO     | DexSniper            |   Total invested: 0.9000000000000002 BSC
2026-07-30 18:14:06 INFO     | DexSniper            | ==================================================
2026-07-30 18:14:06 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:14:37 INFO     | DexSniper            | ==================================================
2026-07-30 18:14:37 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:14:37 INFO     | DexSniper            |   Runtime: 0:16:04.500494
2026-07-30 18:14:37 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 18:14:37 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:14:37 INFO     | DexSniper            |   Trades executed: 18
2026-07-30 18:14:37 INFO     | DexSniper            |   Total invested: 0.9000000000000002 BSC
2026-07-30 18:14:37 INFO     | DexSniper            | ==================================================
2026-07-30 18:14:37 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:15:07 INFO     | DexSniper            | ==================================================
2026-07-30 18:15:07 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:15:07 INFO     | DexSniper            |   Runtime: 0:16:34.843351
2026-07-30 18:15:07 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 18:15:07 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:15:07 INFO     | DexSniper            |   Trades executed: 18
2026-07-30 18:15:07 INFO     | DexSniper            |   Total invested: 0.9000000000000002 BSC
2026-07-30 18:15:07 INFO     | DexSniper            | ==================================================
2026-07-30 18:15:07 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:15:38 INFO     | DexSniper            | ==================================================
2026-07-30 18:15:38 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:15:38 INFO     | DexSniper            |   Runtime: 0:17:05.147052
2026-07-30 18:15:38 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 18:15:38 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:15:38 INFO     | DexSniper            |   Trades executed: 18
2026-07-30 18:15:38 INFO     | DexSniper            |   Total invested: 0.9000000000000002 BSC
2026-07-30 18:15:38 INFO     | DexSniper            | ==================================================
2026-07-30 18:15:38 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:16:08 INFO     | DexSniper            | ==================================================
2026-07-30 18:16:08 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:16:08 INFO     | DexSniper            |   Runtime: 0:17:35.457820
2026-07-30 18:16:08 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 18:16:08 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:16:08 INFO     | DexSniper            |   Trades executed: 18
2026-07-30 18:16:08 INFO     | DexSniper            |   Total invested: 0.9000000000000002 BSC
2026-07-30 18:16:08 INFO     | DexSniper            | ==================================================
2026-07-30 18:16:08 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:16:38 INFO     | DexSniper            | ==================================================
2026-07-30 18:16:38 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:16:38 INFO     | DexSniper            |   Runtime: 0:18:05.790019
2026-07-30 18:16:38 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 18:16:38 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:16:38 INFO     | DexSniper            |   Trades executed: 18
2026-07-30 18:16:38 INFO     | DexSniper            |   Total invested: 0.9000000000000002 BSC
2026-07-30 18:16:38 INFO     | DexSniper            | ==================================================
2026-07-30 18:16:38 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:17:09 INFO     | DexSniper            | ==================================================
2026-07-30 18:17:09 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:17:09 INFO     | DexSniper            |   Runtime: 0:18:36.424068
2026-07-30 18:17:09 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 18:17:09 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 18:17:09 INFO     | DexSniper            |   Trades executed: 18
2026-07-30 18:17:09 INFO     | DexSniper            |   Total invested: 0.9000000000000002 BSC
2026-07-30 18:17:09 INFO     | DexSniper            | ==================================================
2026-07-30 18:17:09 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 18:17:39 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xaa469a98... Pair: 0xC54b32A9...
2026-07-30 18:17:40 INFO     | DexSniper            |   → Bridged Polygon (Anubis) (POL)
2026-07-30 18:17:40 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 18:17:40 INFO     | DexSniper            | 🎯 SNIPE: Bridged Polygon (Anubis) (POL) — 0.05 BSC invested
2026-07-30 18:17:40 INFO     | DexSniper            | ==================================================
2026-07-30 18:17:40 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 18:17:40 INFO     | DexSniper            |   Runtime: 0:19:07.863665
2026-07-30 18:17:40 INFO     | DexSniper            |   Pairs detected: 19
2026-07-30 18:17:40 INFO     | DexSniper            |   Scams filtered: 0
